Serial Number:,DEN1I104,,,,,,,,
APP Serial #,4000695,,,,,,,,
APP Ver:,  R1-6-3,,,,,,,,
COM Ver:,   R2-6-1,,,,,,,,
Instrument Name:,tulipdendro                 ,,,,,,,,
Comment:,                            ,,,,,,,,
Channel,Slope,Intercept,,,,,,,
Chan1,1,0,,,,,,,
Chan2,1,0,,,,,,,
Chan3,1,0,,,,,,,
Chan4,1,0,,,,,,,
Chan5,1,0,,,,,,,
,,,,,,,,,
Date,Time,Chan1 (mm ),Chan1 (mV),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
29/05/2020,17:00:13,193.683,0,4.19,18.9,present ,11.15,43.5,
29/05/2020,17:10:13,193.683,-0.001,4.18,17.7,present ,11.19,43.5,
29/05/2020,17:20:12,193.684,0,4.18,17.9,present ,11.19,43.5,
29/05/2020,17:30:13,193.684,0,4.17,17.29,present ,11.15,43.5,
29/05/2020,17:40:12,193.683,0,4.17,17.1,present ,11.16,43.8,
29/05/2020,17:50:12,193.683,0,4.16,16.7,present ,11.16,43.8,
29/05/2020,18:00:13,193.683,0,4.16,16.7,present ,11.15,43.5,
29/05/2020,18:10:13,193.684,0,4.17,16.6,present ,11.15,43.5,
29/05/2020,18:20:13,193.683,-0.001,4.17,16.79,present ,11.16,44.1,
29/05/2020,18:30:13,193.683,0,4.16,16.1,present ,11.15,43.2,
29/05/2020,18:40:13,193.684,0,4.15,15.7,present ,11.15,43.2,
29/05/2020,18:50:13,193.684,0,4.15,15.5,present ,11.12,43.2,
29/05/2020,19:00:13,193.683,0,4.15,15,present ,11.16,43.8,
29/05/2020,19:10:13,193.683,0,4.15,15,present ,11.12,43.5,
29/05/2020,19:20:13,193.683,0,4.14,14.8,present ,11.12,43.8,
29/05/2020,19:30:13,193.683,0,4.14,14.7,present ,11.12,43.5,
29/05/2020,19:40:13,193.683,-0.001,4.14,14.2,present ,11.12,43.8,
29/05/2020,19:50:13,193.683,0,4.14,14,present ,11.12,43.5,
29/05/2020,20:00:12,193.684,0,4.13,13.7,present ,11.12,43.8,
29/05/2020,20:10:12,193.683,0,4.13,13.7,present ,11.12,43.8,
29/05/2020,20:20:13,193.684,0,4.13,13.6,present ,11.12,43.8,
29/05/2020,20:30:13,193.683,0,4.13,13.4,present ,11.12,43.8,
29/05/2020,20:40:12,193.683,0,4.12,12.7,present ,11.12,43.8,
29/05/2020,20:50:13,193.684,0,4.19,12.6,present ,11.1,45,
29/05/2020,21:00:13,193.683,-0.001,4.19,12.2,present ,11.1,45,
29/05/2020,21:10:13,193.683,0,4.19,11.9,present ,11.1,45,
29/05/2020,21:20:13,193.683,0,4.19,11.6,present ,11.1,45,
29/05/2020,21:30:13,193.683,-0.001,4.18,11.2,present ,11.1,45.3,
29/05/2020,21:40:13,193.683,0,4.18,10.7,present ,11.09,44.7,
29/05/2020,21:50:13,193.684,0,4.18,10.5,present ,11.06,45.3,
29/05/2020,22:00:13,193.683,0,4.18,10,present ,11.06,44.7,
29/05/2020,22:10:13,193.684,0,4.18,10,present ,11.06,44.7,
29/05/2020,22:20:13,193.684,0,4.18,9.89,present ,11.06,45.3,
29/05/2020,22:30:13,193.683,0,4.18,9.7,present ,11.06,45.3,
29/05/2020,22:40:13,193.683,0,4.18,9.6,present ,11.06,45.3,
29/05/2020,22:50:12,193.684,0,4.18,9.2,present ,11.06,45.3,
29/05/2020,23:00:13,193.684,0,4.18,9,present ,11.06,45,
29/05/2020,23:10:12,193.683,0,4.18,9,present ,11.06,45.3,
29/05/2020,23:20:13,193.683,0,4.18,8.5,present ,11.03,45.3,
29/05/2020,23:30:13,193.684,0,4.18,8.39,present ,11.02,44.7,
29/05/2020,23:40:13,193.683,0,4.19,8.3,present ,11.02,45,
29/05/2020,23:50:13,193.683,0,4.19,8.2,present ,11.03,45.3,
30/05/2020,0:00:13,193.683,-0.001,4.18,8.1,present ,11.02,45,
30/05/2020,0:10:13,193.683,0,4.18,8.1,present ,11.03,45.3,
30/05/2020,0:20:13,193.684,0,4.18,8.1,present ,11.03,45.3,
30/05/2020,0:30:13,193.683,0,4.18,7.9,present ,11.03,45.3,
30/05/2020,0:40:13,193.683,0,4.18,7.8,present ,11.02,45,
30/05/2020,0:50:13,193.683,0,4.18,7.6,present ,10.99,45,
30/05/2020,1:00:12,193.684,0,4.18,7.7,present ,11.03,45.6,
30/05/2020,1:10:12,193.683,-0.001,4.18,7.5,present ,11.03,45.3,
30/05/2020,1:20:12,193.684,0,4.18,7.5,present ,10.99,45,
30/05/2020,1:30:12,193.683,-0.001,4.18,7.5,present ,10.99,45.6,
30/05/2020,1:40:13,193.683,0,4.18,7.6,present ,10.99,45.3,
30/05/2020,1:50:13,193.684,0,4.18,7.8,present ,10.99,45.3,
30/05/2020,2:00:13,193.684,0,4.18,7.8,present ,10.99,45.3,
30/05/2020,2:10:13,193.683,0,4.18,7.9,present ,10.99,45.3,
30/05/2020,2:20:13,193.683,0,4.18,8,present ,10.99,45.3,
30/05/2020,2:30:13,193.684,0,4.18,7.9,present ,10.99,45,
30/05/2020,2:40:13,193.683,-0.001,4.18,7.8,present ,10.99,45.6,
30/05/2020,2:50:13,193.683,-0.001,4.18,7.6,present ,10.99,45.3,
30/05/2020,3:00:13,193.683,-0.001,4.18,7.5,present ,10.99,45.3,
30/05/2020,3:10:13,193.683,-0.001,4.18,7.5,present ,10.96,45.6,
30/05/2020,3:20:13,193.684,0,4.18,7.5,present ,10.99,45.3,
30/05/2020,3:30:13,193.684,0,4.18,7.5,present ,10.99,45.6,
30/05/2020,3:40:13,193.683,0,4.18,7.4,present ,10.96,45.6,
30/05/2020,3:50:12,193.683,0,4.18,7.4,present ,10.96,45.9,
30/05/2020,4:00:12,193.683,0,4.18,7.3,present ,10.96,45.3,
30/05/2020,4:10:13,193.683,0,4.18,7,present ,10.95,45,
30/05/2020,4:20:13,193.684,0,4.18,6.9,present ,10.96,45.3,
30/05/2020,4:30:13,193.684,0,4.18,6.8,present ,10.96,45.6,
30/05/2020,4:40:13,193.684,0,4.18,6.4,present ,10.95,45,
30/05/2020,4:50:13,193.683,-0.001,4.18,6.5,present ,10.92,45,
30/05/2020,5:00:13,193.684,0,4.18,6.6,present ,10.92,45.3,
30/05/2020,5:10:13,193.683,-0.001,4.18,6.5,present ,10.92,45.6,
30/05/2020,5:20:13,193.684,0,4.18,6.5,present ,10.92,45.3,
30/05/2020,5:30:13,193.684,0,4.18,6.5,present ,10.96,45.6,
30/05/2020,5:40:13,193.683,0,4.18,6.5,present ,10.93,45.9,
30/05/2020,5:50:13,193.684,0,4.18,6.7,present ,10.92,45.6,
30/05/2020,6:00:13,193.683,0,4.18,6.6,present ,10.92,45.3,
30/05/2020,6:10:13,193.683,0,4.18,6.7,present ,10.92,45.3,
30/05/2020,6:20:13,193.683,0,4.18,6.9,present ,10.93,45.9,
30/05/2020,6:30:12,193.684,0,4.18,7.3,present ,10.96,45.3,
30/05/2020,6:40:12,193.683,0,4.18,7.8,present ,10.96,45.6,
30/05/2020,6:50:13,193.683,0,4.18,9,present ,10.93,46.5,
30/05/2020,7:00:13,193.683,0,4.18,9.7,present ,10.93,46.5,
30/05/2020,7:10:13,193.684,0,4.18,10.3,present ,10.93,46.5,
30/05/2020,7:20:13,193.684,0,4.19,11,present ,10.93,46.2,
30/05/2020,7:30:13,193.684,0,4.19,11.6,present ,10.93,46.2,
30/05/2020,7:40:13,193.683,0,4.19,14.2,present ,10.94,47.4,
30/05/2020,7:50:13,193.683,0,4.19,18.6,present ,10.95,48.6,
30/05/2020,8:00:13,193.683,0,4.22,22.2,present ,10.93,46.8,
30/05/2020,8:10:13,193.684,0,4.22,24.1,present ,10.93,47.1,
30/05/2020,8:20:13,193.684,0,4.23,25.6,present ,10.97,46.5,
30/05/2020,8:30:13,193.683,0,4.23,26.4,present ,10.97,46.5,
30/05/2020,8:40:13,193.683,0,4.23,26.4,present ,10.96,45.9,
30/05/2020,8:50:13,193.683,0,4.23,27.2,present ,10.96,46.2,
30/05/2020,9:00:12,193.684,0,4.2,27,present ,10.96,45.9,
30/05/2020,9:10:13,193.684,0,4.22,26,present ,10.96,45.3,
30/05/2020,9:20:12,193.683,0,4.23,25.7,present ,10.96,45.3,
30/05/2020,9:30:12,193.684,0,4.25,25.3,present ,10.96,45.6,
30/05/2020,9:40:13,193.683,0,4.22,24.6,present ,10.99,45,
30/05/2020,9:50:13,193.684,0,4.22,24.5,present ,10.96,45.6,
30/05/2020,10:00:13,193.684,0,4.22,24.8,present ,10.99,45.3,
30/05/2020,10:10:13,193.684,0,4.22,24.2,present ,10.95,45,
30/05/2020,10:20:13,193.683,-0.001,4.22,23.7,present ,10.95,45,
30/05/2020,10:30:13,193.684,0,4.22,23.7,present ,10.96,45.3,
30/05/2020,10:40:13,193.683,0,4.21,22.1,present ,10.98,44.4,
30/05/2020,10:50:13,193.684,0,4.21,20.6,present ,10.95,44.4,
30/05/2020,11:00:13,193.684,0,4.2,20.2,present ,10.98,44.4,
30/05/2020,11:10:13,193.684,0,4.2,20.4,present ,10.95,44.7,
30/05/2020,11:20:13,193.684,0,4.19,19,present ,10.95,44.1,
30/05/2020,11:30:13,193.683,0,4.19,19,present ,10.95,45,
30/05/2020,11:40:12,193.684,0,4.19,19.4,present ,10.99,44.7,
30/05/2020,11:50:12,193.683,0,4.19,19.1,present ,10.95,44.4,
30/05/2020,12:00:12,193.684,0,4.18,18.5,present ,10.99,44.7,
30/05/2020,12:10:13,193.683,-0.001,4.18,17.79,present ,10.99,44.7,
30/05/2020,12:20:13,193.683,0,4.18,17.79,present ,10.98,44.4,
30/05/2020,12:30:13,193.684,0,4.18,18,present ,10.95,44.7,
30/05/2020,12:40:13,193.683,0,4.18,17.7,present ,10.98,44.4,
30/05/2020,12:50:13,193.683,-0.001,4.17,17.4,present ,10.99,44.7,
30/05/2020,13:00:13,193.683,0,4.17,17.4,present ,10.95,44.4,
30/05/2020,13:10:13,193.683,0,4.17,17.4,present ,10.98,44.4,
30/05/2020,13:20:13,193.684,0,4.17,17.29,present ,10.95,44.4,
30/05/2020,13:30:13,193.683,0,4.2,18.1,present ,10.95,44.7,
30/05/2020,13:40:13,193.683,0,4.2,18.7,present ,10.95,44.7,
30/05/2020,13:50:13,193.683,0,4.2,18.2,present ,10.95,44.4,
30/05/2020,14:00:13,193.683,0,4.18,18.1,present ,10.95,44.7,
30/05/2020,14:10:13,193.684,0,4.17,18.2,present ,10.95,44.7,
30/05/2020,14:20:12,193.683,0,4.18,17.9,present ,10.95,45,
30/05/2020,14:30:12,193.684,0,4.17,17.29,present ,10.95,44.4,
30/05/2020,14:40:12,193.684,0,4.18,18,present ,10.95,44.7,
30/05/2020,14:50:13,193.683,-0.001,4.19,18.6,present ,10.96,45.3,
30/05/2020,15:00:13,193.684,0,4.18,18.2,present ,10.95,44.7,
30/05/2020,15:10:13,193.684,0,4.18,17.9,present ,10.95,45,
30/05/2020,15:20:13,193.683,0,4.19,18.7,present ,10.95,45,
30/05/2020,15:30:13,193.684,0,4.19,18.6,present ,10.96,45.3,
30/05/2020,15:40:13,193.683,0,4.19,19.4,present ,10.96,45.6,
30/05/2020,15:50:13,193.683,0,4.2,19.79,present ,10.96,45.3,
30/05/2020,16:00:13,193.683,0,4.2,19.5,present ,10.95,44.7,
30/05/2020,16:10:13,193.683,0,4.2,19.9,present ,10.92,45,
30/05/2020,16:20:13,193.683,0,4.2,20.4,present ,10.92,45.6,
30/05/2020,16:30:12,193.684,0,4.21,20.6,present ,10.92,45.3,
30/05/2020,16:40:13,193.683,0,4.21,20.8,present ,10.95,45,
30/05/2020,16:50:13,193.684,0,4.2,20.6,present ,10.96,45.3,
30/05/2020,17:00:12,193.684,0,4.2,20,present ,10.95,44.7,
30/05/2020,17:10:12,193.684,0,4.19,19.29,present ,10.92,45,
30/05/2020,17:20:13,193.684,0,4.17,17.5,present ,10.95,44.4,
30/05/2020,17:30:13,193.684,0,4.17,16.6,present ,10.92,44.7,
30/05/2020,17:40:12,193.684,0,4.16,16.2,present ,10.95,44.4,
30/05/2020,17:50:13,193.684,0,4.16,16.29,present ,10.92,44.7,
30/05/2020,18:00:13,193.684,0,4.16,16.2,present ,10.92,45,
30/05/2020,18:10:13,193.684,0,4.17,17,present ,10.92,44.7,
30/05/2020,18:20:13,193.684,0,4.18,17.4,present ,10.92,45,
30/05/2020,18:30:13,193.683,-0.001,4.18,17.7,present ,10.92,44.7,
30/05/2020,18:40:13,193.683,0,4.17,17.4,present ,10.92,44.7,
30/05/2020,18:50:13,193.684,0,4.16,16.6,present ,10.92,44.7,
30/05/2020,19:00:13,193.683,0,4.15,15.6,present ,10.91,44.1,
30/05/2020,19:10:13,193.683,0,4.15,15.1,present ,10.91,44.4,
30/05/2020,19:20:13,193.683,0,4.14,14.6,present ,10.88,44.7,
30/05/2020,19:30:12,193.683,0,4.14,14.1,present ,10.88,44.4,
30/05/2020,19:40:12,193.683,0,4.13,13.8,present ,10.88,44.4,
30/05/2020,19:50:13,193.683,0,4.13,13.7,present ,10.88,44.4,
30/05/2020,20:00:12,193.684,0,4.13,13.5,present ,10.88,44.4,
30/05/2020,20:10:13,193.684,0,4.13,13,present ,10.88,44.7,
30/05/2020,20:20:13,193.683,0,4.12,12.6,present ,10.88,44.4,
30/05/2020,20:30:13,193.683,-0.001,4.12,12.4,present ,10.88,44.4,
30/05/2020,20:40:13,193.684,0,4.19,12,present ,10.82,46.5,
30/05/2020,20:50:13,193.684,0,4.19,11.6,present ,10.85,45.9,
30/05/2020,21:00:13,193.684,0,4.19,11.6,present ,10.86,46.5,
30/05/2020,21:10:13,193.684,0,4.18,11.2,present ,10.82,45.9,
30/05/2020,21:20:13,193.684,0,4.18,10.8,present ,10.82,46.5,
30/05/2020,21:30:13,193.684,0,4.18,10.7,present ,10.82,46.2,
30/05/2020,21:40:13,193.683,0,4.18,10.6,present ,10.82,46.5,
30/05/2020,21:50:13,193.684,0,4.18,10,present ,10.82,46.5,
30/05/2020,22:00:13,193.683,0,4.18,10.1,present ,10.82,45.9,
30/05/2020,22:10:12,193.683,0,4.19,9.6,present ,10.85,45.9,
30/05/2020,22:20:12,193.684,0,4.18,9.6,present ,10.82,46.2,
30/05/2020,22:30:12,193.684,0,4.18,9.39,present ,10.82,45.9,
30/05/2020,22:40:13,193.684,0,4.18,9.2,present ,10.82,46.2,
30/05/2020,22:50:13,193.683,0,4.19,9,present ,10.79,46.2,
30/05/2020,23:00:13,193.683,0,4.19,8.8,present ,10.82,45.9,
30/05/2020,23:10:13,193.684,0,4.19,9,present ,10.82,46.2,
30/05/2020,23:20:13,193.683,0,4.19,8.6,present ,10.82,46.5,
30/05/2020,23:30:13,193.684,0,4.18,8.5,present ,10.82,45.9,
30/05/2020,23:40:13,193.683,0,4.17,8.39,present ,10.78,45.9,
30/05/2020,23:50:13,193.684,0,4.18,8.39,present ,10.82,45.9,
31/05/2020,0:00:13,193.683,0,4.18,8.2,present ,10.82,45.9,
31/05/2020,0:10:13,193.683,0,4.18,8,present ,10.78,45.9,
31/05/2020,0:20:13,193.684,0,4.18,7.6,present ,10.82,45.9,
31/05/2020,0:30:13,193.684,0,4.18,7.5,present ,10.79,46.2,
31/05/2020,0:40:13,193.684,0,4.18,7.3,present ,10.79,46.2,
31/05/2020,0:50:12,193.683,0,4.18,7.1,present ,10.79,46.2,
31/05/2020,1:00:12,193.684,0,4.19,7,present ,10.79,46.2,
31/05/2020,1:10:13,193.684,0,4.19,6.7,present ,10.78,45.9,
31/05/2020,1:20:13,193.683,0,4.19,6.7,present ,10.78,45.9,
31/05/2020,1:30:13,193.684,0,4.19,6.6,present ,10.75,45.9,
31/05/2020,1:40:13,193.684,0,4.19,6.6,present ,10.79,46.5,
31/05/2020,1:50:13,193.683,-0.001,4.19,6.4,present ,10.75,46.5,
31/05/2020,2:00:13,193.684,0,4.19,6.4,present ,10.75,45.9,
31/05/2020,2:10:13,193.683,0,4.19,6.4,present ,10.75,46.5,
31/05/2020,2:20:13,193.684,0,4.19,6.2,present ,10.75,45.9,
31/05/2020,2:30:14,193.683,0,4.19,6.3,present ,10.75,46.5,
31/05/2020,2:40:13,193.683,0,4.18,6.5,present ,10.75,46.5,
31/05/2020,2:50:13,193.683,-0.001,4.18,6.5,present ,10.75,45.9,
31/05/2020,3:00:13,193.683,0,4.18,6.6,present ,10.75,45.9,
31/05/2020,3:10:12,193.683,0,4.18,6.5,present ,10.75,46.8,
31/05/2020,3:20:12,193.683,-0.001,4.18,6.6,present ,10.75,46.8,
31/05/2020,3:30:12,193.683,0,4.18,6.4,present ,10.75,45.9,
31/05/2020,3:40:13,193.683,0,4.18,6.4,present ,10.75,45.9,
31/05/2020,3:50:13,193.683,0,4.18,6.5,present ,10.75,46.2,
31/05/2020,4:00:13,193.684,0,4.18,6.3,present ,10.72,46.5,
31/05/2020,4:10:13,193.683,-0.001,4.18,6.4,present ,10.72,46.8,
31/05/2020,4:20:13,193.683,0,4.18,6.3,present ,10.71,46.2,
31/05/2020,4:30:13,193.683,0,4.18,6.3,present ,10.71,46.2,
31/05/2020,4:40:13,193.684,0,4.19,5.6,not present ,0,0,
31/05/2020,4:50:13,193.683,0,4.18,5.2,not present ,0,0,
31/05/2020,5:00:13,193.683,0,4.18,5,not present ,0,0,
31/05/2020,5:10:13,193.684,0,4.18,5,not present ,0,0,
31/05/2020,5:20:13,193.684,0,4.18,4.69,not present ,0,0,
31/05/2020,5:30:12,193.683,0,4.17,4.69,not present ,0,0,
31/05/2020,5:40:12,193.684,0,4.17,4.69,not present ,0,0,
31/05/2020,5:50:12,193.683,0,4.17,4.69,not present ,0,0,
31/05/2020,6:00:12,193.683,0,4.17,4.8,not present ,0,0,
31/05/2020,6:10:13,193.684,0,4.17,5,not present ,0,0,
31/05/2020,6:20:13,193.684,0,4.16,5,not present ,0,0,
31/05/2020,6:30:12,193.684,0,4.16,5.2,not present ,0,0,
31/05/2020,6:40:13,193.683,0,4.16,5.7,not present ,0,0,
31/05/2020,6:50:13,193.683,0,4.16,6.2,not present ,0,0,
31/05/2020,7:00:13,193.684,0,4.16,6.6,not present ,0,0,
31/05/2020,7:10:13,193.684,0,4.16,7,not present ,0,0,
31/05/2020,7:20:13,193.683,-0.001,4.15,7.2,not present ,0,0,
31/05/2020,7:30:13,193.684,0,4.15,7.6,not present ,0,0,
31/05/2020,7:40:13,193.684,0,4.15,10.1,not present ,0,0,
31/05/2020,7:50:13,193.684,0,4.15,13.3,not present ,0,0,
31/05/2020,8:00:13,193.683,0,4.15,15.3,not present ,0,0,
31/05/2020,8:10:13,193.683,0,4.15,16.4,not present ,0,0,
31/05/2020,8:20:12,193.683,0,4.15,17.1,not present ,0,0,
31/05/2020,8:30:12,193.683,0,4.15,18.7,not present ,0,0,
31/05/2020,8:40:12,193.683,0,4.15,19.1,not present ,0,0,
31/05/2020,8:50:13,193.684,0,4.14,19.7,not present ,0,0,
31/05/2020,9:00:13,193.683,-0.001,4.14,20.4,not present ,0,0,
31/05/2020,9:10:13,193.683,0,4.14,19.9,not present ,0,0,
31/05/2020,9:20:13,193.683,-0.001,4.14,20,not present ,0,0,
31/05/2020,9:30:13,193.683,-0.001,4.14,19.7,not present ,0,0,
31/05/2020,9:40:13,193.683,-0.001,4.14,20,not present ,0,0,
31/05/2020,9:50:13,193.683,0,4.14,20.7,not present ,0,0,
31/05/2020,10:00:13,193.683,0,4.14,20.29,not present ,0,0,
31/05/2020,10:10:13,193.683,0,4.13,20,not present ,0,0,
31/05/2020,10:20:13,193.684,0,4.13,20.2,not present ,0,0,
31/05/2020,10:30:13,193.683,-0.001,4.13,19.9,not present ,0,0,
31/05/2020,10:40:13,193.683,0,4.13,20.1,not present ,0,0,
31/05/2020,10:50:12,193.683,0,4.13,19.7,not present ,0,0,
31/05/2020,11:00:12,193.683,0,4.13,19.7,not present ,0,0,
31/05/2020,11:10:12,193.684,0,4.13,19.29,not present ,0,0,
31/05/2020,11:20:12,193.684,0,4.13,18.7,not present ,0,0,
31/05/2020,11:30:13,193.684,0,4.13,18.2,not present ,0,0,
31/05/2020,11:40:13,193.683,0,4.12,17.7,not present ,0,0,
31/05/2020,11:50:13,193.683,0,4.12,17.4,not present ,0,0,
31/05/2020,12:00:13,193.683,-0.001,4.12,17.29,not present ,0,0,
31/05/2020,12:10:13,193.683,0,4.12,16.6,not present ,0,0,
31/05/2020,12:20:13,193.683,0,4.12,16.7,not present ,0,0,
31/05/2020,12:30:13,193.683,-0.001,4.12,16.29,not present ,0,0,
31/05/2020,12:40:13,193.684,0,4.12,16.1,not present ,0,0,
31/05/2020,12:50:13,193.684,0,4.12,16.2,not present ,0,0,
31/05/2020,13:00:13,193.684,0,4.11,16.4,not present ,0,0,
31/05/2020,13:10:13,193.683,0,4.11,16.79,not present ,0,0,
31/05/2020,13:20:13,193.683,0,4.11,16.9,not present ,0,0,
31/05/2020,13:30:12,193.683,0,4.11,16.6,not present ,0,0,
31/05/2020,13:40:13,193.684,0,4.11,16.4,not present ,0,0,
31/05/2020,13:50:12,193.684,0,4.11,16.1,not present ,0,0,
31/05/2020,14:00:12,193.683,0,4.11,16,not present ,0,0,
31/05/2020,14:10:12,193.683,0,4.11,16.5,not present ,0,0,
31/05/2020,14:20:13,193.683,0,4.1,16.7,not present ,0,0,
31/05/2020,14:30:13,193.683,0,4.1,16.7,not present ,0,0,
31/05/2020,14:40:13,193.684,0,4.1,16.79,not present ,0,0,
31/05/2020,14:50:13,193.683,0,4.1,17.1,not present ,0,0,
31/05/2020,15:00:13,193.683,-0.001,4.1,17.29,not present ,0,0,
31/05/2020,15:10:13,193.683,0,4.1,17.5,not present ,0,0,
31/05/2020,15:20:13,193.684,0,4.1,17.79,not present ,0,0,
31/05/2020,15:30:13,193.684,0,4.1,18.2,not present ,0,0,
31/05/2020,15:40:13,193.683,0,4.09,18.5,not present ,0,0,
31/05/2020,15:50:13,193.684,0,4.09,18.29,not present ,0,0,
31/05/2020,16:00:13,193.684,0,4.09,18.79,not present ,0,0,
31/05/2020,16:10:12,193.683,0,4.09,19.29,not present ,0,0,
31/05/2020,16:20:12,193.684,0,4.09,20,not present ,0,0,
31/05/2020,16:30:13,193.684,0,4.09,20.4,not present ,0,0,
31/05/2020,16:40:12,193.683,0,4.09,20.29,not present ,0,0,
31/05/2020,16:50:13,193.683,0,4.09,20.7,not present ,0,0,
31/05/2020,17:00:13,193.683,0,4.09,20.29,not present ,0,0,
31/05/2020,17:10:13,193.684,0,4.09,19.9,not present ,0,0,
31/05/2020,17:20:13,193.683,0,4.09,19.5,not present ,0,0,
31/05/2020,17:30:13,193.684,0,4.09,19.7,not present ,0,0,
31/05/2020,17:40:13,193.684,0,4.08,18.79,not present ,0,0,
31/05/2020,17:50:13,193.683,0,4.08,18,not present ,0,0,
31/05/2020,18:00:13,193.683,0,4.08,17.2,not present ,0,0,
31/05/2020,18:10:13,193.684,0,4.08,16.79,not present ,0,0,
31/05/2020,18:20:13,193.683,0,4.08,16.29,not present ,0,0,
31/05/2020,18:30:13,193.684,0,4.08,16.4,not present ,0,0,
31/05/2020,18:40:12,193.684,0,4.08,15.6,not present ,0,0,
31/05/2020,18:50:13,193.683,0,4.08,15,not present ,0,0,
31/05/2020,19:00:13,193.683,0,4.08,14.2,not present ,0,0,
31/05/2020,19:10:12,193.684,0,4.08,13.3,not present ,0,0,
31/05/2020,19:20:13,193.684,0,4.08,12.8,not present ,0,0,
31/05/2020,19:30:12,193.684,0,4.08,12.2,not present ,0,0,
31/05/2020,19:40:13,193.683,0,4.07,11.9,not present ,0,0,
31/05/2020,19:50:13,193.684,0,4.07,11.7,not present ,0,0,
31/05/2020,20:00:13,193.684,0,4.07,11.3,not present ,0,0,
31/05/2020,20:10:13,193.684,0,4.07,11.2,not present ,0,0,
31/05/2020,20:20:13,193.684,0,4.07,10.8,not present ,0,0,
31/05/2020,20:30:13,193.683,0,4.07,10.4,not present ,0,0,
31/05/2020,20:40:13,193.684,0,4.07,10.1,not present ,0,0,
31/05/2020,20:50:13,193.683,-0.001,4.07,10,not present ,0,0,
31/05/2020,21:00:13,193.684,0,4.07,9.8,not present ,0,0,
31/05/2020,21:10:13,193.684,0,4.07,9.7,not present ,0,0,
31/05/2020,21:20:13,193.683,0,4.06,9.39,not present ,0,0,
31/05/2020,21:30:12,193.684,0,4.06,9.3,not present ,0,0,
31/05/2020,21:40:12,193.684,0,4.06,9,not present ,0,0,
31/05/2020,21:50:12,193.684,0,4.06,8.8,not present ,0,0,
31/05/2020,22:00:13,193.684,0,4.06,8.7,not present ,0,0,
31/05/2020,22:10:13,193.683,0,4.06,8.5,not present ,0,0,
31/05/2020,22:20:13,193.683,0,4.05,8.39,not present ,0,0,
31/05/2020,22:30:13,193.683,0,4.05,8.3,not present ,0,0,
31/05/2020,22:40:13,193.683,0,4.05,8.2,not present ,0,0,
31/05/2020,22:50:13,193.684,0,4.05,8.1,not present ,0,0,
31/05/2020,23:00:13,193.683,0,4.05,8.1,not present ,0,0,
31/05/2020,23:10:13,193.684,0,4.04,8.3,not present ,0,0,
31/05/2020,23:20:13,193.684,0,4.04,8.2,not present ,0,0,
31/05/2020,23:30:13,193.684,0,4.04,8.1,not present ,0,0,
31/05/2020,23:40:13,193.683,0,4.04,8,not present ,0,0,
31/05/2020,23:50:13,193.684,0,4.03,8.1,not present ,0,0,
1/6/2020,0:00:13,193.684,0,4.03,7.8,not present ,0,0,
1/6/2020,0:10:12,193.683,-0.001,4.03,8,not present ,0,0,
1/6/2020,0:20:12,193.683,0,4.03,7.9,not present ,0,0,
1/6/2020,0:30:13,193.683,-0.001,4.03,7.9,not present ,0,0,
1/6/2020,0:40:13,193.683,0,4.03,7.6,not present ,0,0,
1/6/2020,0:50:13,193.684,0,4.02,7.6,not present ,0,0,
1/6/2020,1:00:13,193.684,0,4.02,7.5,not present ,0,0,
1/6/2020,1:10:13,193.683,0,4.02,7.3,not present ,0,0,
1/6/2020,1:20:13,193.683,0,4.02,7.2,not present ,0,0,
1/6/2020,1:30:13,193.684,0,4.02,7.1,not present ,0,0,
1/6/2020,1:40:13,193.684,0,4.01,6.7,not present ,0,0,
1/6/2020,1:50:13,193.683,0,4.01,6.3,not present ,0,0,
1/6/2020,2:00:13,193.684,0,4.01,5.9,not present ,0,0,
1/6/2020,2:10:13,193.684,0,4.01,5.7,not present ,0,0,
1/6/2020,2:20:13,193.683,0,4.01,5.7,not present ,0,0,
1/6/2020,2:30:13,193.684,0,4.01,5.9,not present ,0,0,
1/6/2020,2:40:13,193.683,0,4,6,not present ,0,0,
1/6/2020,2:50:13,193.683,0,4,6.2,not present ,0,0,
1/6/2020,3:00:12,193.684,0,4,6.1,not present ,0,0,
1/6/2020,3:10:13,193.683,0,4,6.3,not present ,0,0,
1/6/2020,3:20:13,193.683,0,4,6.1,not present ,0,0,
1/6/2020,3:30:13,193.684,0,3.99,5.9,not present ,0,0,
1/6/2020,3:40:13,193.683,-0.001,3.99,6.2,not present ,0,0,
1/6/2020,3:50:13,193.683,0,3.99,6,not present ,0,0,
1/6/2020,4:00:13,193.683,0,3.99,6.2,not present ,0,0,
1/6/2020,4:10:13,193.683,0,3.99,6,not present ,0,0,
1/6/2020,4:20:13,193.683,0,3.99,6.4,not present ,0,0,
1/6/2020,4:30:13,193.684,0,3.99,6.6,not present ,0,0,
1/6/2020,4:40:13,193.683,0,3.99,6.7,not present ,0,0,
1/6/2020,4:50:13,193.684,0,3.99,6.7,not present ,0,0,
1/6/2020,5:00:12,193.683,0,3.98,6.9,not present ,0,0,
1/6/2020,5:10:12,193.683,-0.001,3.98,7.1,not present ,0,0,
