Date,Time,Chan1 (mm ),Chan1 (mV),Internal Battery Voltage (V),Internal Battery Temperature (�C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
20/01/2021,20:40:13,947.108,222.773,4.17,-4.5,present ,12.41,95.7,
20/01/2021,20:50:13,947.108,222.792,4.17,-4.5,present ,12.41,95.4,
20/01/2021,21:00:13,947.108,222.792,4.17,-4.4,present ,12.41,96,
20/01/2021,21:10:13,947.108,222.792,4.17,-4.5,present ,12.41,95.4,
20/01/2021,21:20:13,947.109,222.821,4.17,-4.3,present ,12.41,96,
20/01/2021,21:30:13,947.108,222.773,4.17,-4.3,present ,12.41,96,
20/01/2021,21:40:13,947.108,222.792,4.17,-4.3,present ,12.38,96,
20/01/2021,21:50:13,947.108,222.792,4.17,-4.3,present ,12.38,96,
20/01/2021,22:00:13,947.108,222.792,4.17,-4.1,present ,12.41,96,
20/01/2021,22:10:13,947.108,222.773,4.17,-4,present ,12.38,96,
20/01/2021,22:20:13,947.108,222.768,4.17,-4,present ,12.42,96.3,
20/01/2021,22:30:13,947.108,222.773,4.17,-4,present ,12.38,96.3,
20/01/2021,22:40:14,947.108,222.773,4.17,-3.8,present ,12.38,96,
20/01/2021,22:50:14,947.109,222.812,4.17,-3.7,present ,12.38,96.3,
20/01/2021,23:00:14,947.109,222.829,4.17,-3.7,present ,12.38,96.3,
20/01/2021,23:10:14,947.109,222.832,4.17,-3.8,present ,12.38,96.3,
20/01/2021,23:20:13,947.109,222.832,4.17,-3.8,present ,12.38,96.3,
20/01/2021,23:30:13,947.109,222.832,4.17,-3.6,present ,12.35,96.6,
20/01/2021,23:40:13,947.11,222.851,4.17,-3.5,present ,12.38,96,
20/01/2021,23:50:13,947.11,222.851,4.17,-3.7,present ,12.35,96.3,
21/01/2021,0:00:13,947.111,222.89,4.17,-3.4,present ,12.38,96.6,
21/01/2021,0:10:13,947.111,222.89,4.17,-3.1,present ,12.35,96.6,
21/01/2021,0:20:13,947.113,222.959,4.17,-3.2,present ,12.38,96.3,
21/01/2021,0:30:13,947.117,223.144,4.17,-3,present ,12.35,96.6,
21/01/2021,0:40:13,947.12,223.242,4.17,-2.8,present ,12.35,96.6,
21/01/2021,0:50:13,947.121,223.303,4.17,-2.8,present ,12.35,96.6,
21/01/2021,1:00:13,947.125,223.437,4.17,-3.1,present ,12.35,96.6,
21/01/2021,1:10:13,947.128,223.554,4.17,-3.1,present ,12.35,96.3,
21/01/2021,1:20:14,947.132,223.713,4.17,-3.1,present ,12.35,96.3,
21/01/2021,1:30:14,947.134,223.795,4.17,-3.2,present ,12.35,96.9,
21/01/2021,1:40:14,947.138,223.964,4.17,-3.4,present ,12.32,96.9,
21/01/2021,1:50:13,947.142,224.101,4.17,-3.4,present ,12.31,96.6,
21/01/2021,2:00:13,947.146,224.257,4.17,-3.4,present ,12.35,96.6,
21/01/2021,2:10:13,947.149,224.38,4.17,-3.5,present ,12.35,96.6,
21/01/2021,2:20:13,947.153,224.528,4.17,-3.5,present ,12.31,96.6,
21/01/2021,2:30:13,947.154,224.57,4.19,-3.8,present ,12.32,96.9,
21/01/2021,2:40:13,947.156,224.647,4.19,-3.9,present ,12.32,96.9,
21/01/2021,2:50:13,947.157,224.687,4.17,-3.9,present ,12.32,96.9,
21/01/2021,3:00:13,947.158,224.726,4.15,-4,present ,12.32,96.9,
21/01/2021,3:10:13,947.159,224.765,4.17,-4.19,present ,12.32,96.9,
21/01/2021,3:20:13,947.159,224.794,4.17,-4.19,present ,12.28,97.2,
21/01/2021,3:30:13,947.163,224.921,4.17,-4.3,present ,12.32,96.9,
21/01/2021,3:40:13,947.163,224.945,4.17,-4.5,present ,12.28,96.9,
21/01/2021,3:50:13,947.164,224.963,4.17,-4.5,present ,12.31,96.6,
21/01/2021,4:00:14,947.164,224.981,4.17,-4.69,present ,12.28,96.9,
21/01/2021,4:10:14,947.164,224.98,4.17,-4.69,present ,12.28,96.6,
21/01/2021,4:20:13,947.164,224.98,4.17,-4.9,present ,12.28,97.2,
21/01/2021,4:30:13,947.164,224.98,4.17,-5.1,present ,12.28,96.6,
21/01/2021,4:40:13,947.164,224.966,4.17,-5.1,present ,12.28,96.9,
21/01/2021,4:50:13,947.164,224.98,4.17,-5.4,present ,12.28,97.2,
21/01/2021,5:00:13,947.164,224.98,4.17,-5.4,present ,12.28,96.9,
21/01/2021,5:10:13,947.164,224.964,4.17,-5.4,present ,12.28,96.9,
21/01/2021,5:20:13,947.164,224.976,4.17,-5.3,present ,12.28,96.9,
21/01/2021,5:30:13,947.164,224.96,4.17,-5.1,present ,12.28,96.6,
21/01/2021,5:40:13,947.164,224.96,4.17,-4.9,present ,12.25,97.2,
21/01/2021,5:50:13,947.164,224.96,4.17,-5.1,present ,12.25,97.2,
21/01/2021,6:00:13,947.164,224.96,4.17,-4.8,present ,12.28,97.2,
21/01/2021,6:10:13,947.164,224.96,4.17,-4.9,present ,12.25,97.5,
21/01/2021,6:20:13,947.164,224.976,4.17,-4.8,present ,12.25,97.5,
21/01/2021,6:30:13,947.164,224.96,4.19,-5.1,present ,12.25,97.5,
21/01/2021,6:40:14,947.164,224.96,4.19,-5.3,present ,12.25,97.2,
21/01/2021,6:50:14,947.164,224.96,4.17,-5.4,present ,12.25,97.5,
21/01/2021,7:00:13,947.164,224.96,4.17,-5,present ,12.25,97.5,
21/01/2021,7:10:13,947.163,224.941,4.17,-5.3,present ,12.24,96.9,
21/01/2021,7:20:13,947.163,224.941,4.17,-5,present ,12.25,97.5,
21/01/2021,7:30:13,947.165,225,4.17,-4.9,present ,12.25,97.5,
21/01/2021,7:40:13,947.164,224.98,4.17,-4.8,present ,12.25,97.2,
21/01/2021,7:50:13,947.164,224.98,4.17,-4.5,present ,12.28,97.2,
21/01/2021,8:00:13,947.165,225,4.17,-4.19,present ,12.25,97.2,
21/01/2021,8:10:13,947.164,224.984,4.17,-4,present ,12.28,96.9,
21/01/2021,8:20:13,947.165,225,4.17,-4.19,present ,12.28,97.2,
21/01/2021,8:30:13,947.165,225,4.17,-4,present ,12.35,96.6,
21/01/2021,8:40:13,947.165,225,4.17,-3.4,present ,12.41,96,
21/01/2021,8:50:13,947.194,226.169,4.17,-3,present ,12.38,96.3,
21/01/2021,9:00:13,947.206,226.621,4.17,-2.6,present ,12.41,96,
21/01/2021,9:10:14,947.256,228.613,4.17,-2.2,present ,12.45,95.7,
21/01/2021,9:20:14,947.293,230.074,4.17,-1.6,present ,12.48,95.4,
21/01/2021,9:30:14,947.347,232.167,4.17,-1.3,present ,12.81,92.1,
21/01/2021,9:40:13,947.425,235.273,4.17,-1,present ,12.98,91.2,
21/01/2021,9:50:14,947.452,236.308,4.17,-0.6,present ,12.72,93.6,
21/01/2021,10:00:13,947.489,237.773,4.17,-0.3,present ,12.58,94.5,
21/01/2021,10:10:13,947.567,240.852,4.17,0,present ,13.08,90.3,
21/01/2021,10:20:13,947.645,243.925,4.17,0,present ,13.28,88.5,
21/01/2021,10:30:13,947.695,245.895,4.19,0,present ,12.68,93.6,
21/01/2021,10:40:13,947.779,249.179,4.19,0,present ,12.75,93,
21/01/2021,10:50:13,947.851,252.01,4.19,0,present ,12.81,92.7,
21/01/2021,11:00:13,947.902,254.027,4.17,0,present ,13.11,89.7,
21/01/2021,11:10:13,947.913,254.481,4.17,0,present ,13.21,89.4,
21/01/2021,11:20:13,947.941,255.552,4.17,0,present ,13.04,90.3,
21/01/2021,11:30:13,947.965,256.493,4.17,0,present ,13.58,86.7,
21/01/2021,11:40:13,947.991,257.537,4.17,0,present ,12.98,90.9,
21/01/2021,11:50:14,947.998,257.821,4.17,0,present ,13.18,89.7,
21/01/2021,12:00:14,948.002,257.962,4.17,0,present ,13.48,87,
21/01/2021,12:10:14,948.003,258.007,4.17,0.1,present ,13.85,84.9,
21/01/2021,12:20:14,948.023,258.782,4.17,1.6,present ,14.05,83.4,
21/01/2021,12:30:13,948.027,258.97,4.17,1.5,present ,14.05,82.8,
21/01/2021,12:40:13,948.037,259.335,4.17,1.8,present ,14.05,83.1,
21/01/2021,12:50:13,948.039,259.424,4.17,1.7,present ,13.72,85.5,
21/01/2021,13:00:13,948.083,261.152,4.17,1.8,present ,13.44,87,
21/01/2021,13:10:13,948.088,261.352,4.17,1.9,present ,13.45,87.3,
21/01/2021,13:20:13,948.089,261.411,4.17,2,present ,14.05,83.1,
21/01/2021,13:30:13,948.097,261.694,4.17,1.9,present ,13.55,86.7,
21/01/2021,13:40:13,948.096,261.66,4.17,1.8,present ,13.34,87.9,
21/01/2021,13:50:13,948.097,261.718,4.17,1.7,present ,14.05,82.5,
21/01/2021,14:00:13,948.109,262.19,4.17,1.5,present ,14.05,82.8,
21/01/2021,14:10:13,948.108,262.132,4.17,1.4,present ,14.05,83.1,
21/01/2021,14:20:13,948.12,262.622,4.17,1.5,present ,13.58,86.1,
21/01/2021,14:30:14,948.142,263.48,4.17,1.3,present ,13.58,86.4,
21/01/2021,14:40:14,948.145,263.591,4.17,1.3,present ,13.58,86.1,
21/01/2021,14:50:13,948.217,266.425,4.19,1.1,present ,13.58,86.7,
21/01/2021,15:00:13,948.269,268.498,4.17,0.1,present ,13.58,86.4,
21/01/2021,15:10:14,948.269,268.492,4.17,1.1,present ,13.58,86.4,
21/01/2021,15:20:13,948.268,268.427,4.17,0.1,present ,13.58,86.1,
21/01/2021,15:30:13,948.27,268.535,4.17,0.1,present ,13.58,86.1,
21/01/2021,15:40:13,948.271,268.554,4.17,0.1,present ,13.58,86.1,
21/01/2021,15:50:13,948.297,269.596,4.17,0,present ,13.58,86.4,
21/01/2021,16:00:13,948.296,269.531,4.17,0,present ,13.58,86.7,
21/01/2021,16:10:13,948.295,269.501,4.17,-0.1,present ,13.58,86.4,
21/01/2021,16:20:13,948.296,269.531,4.17,-0.4,present ,13.25,89.1,
21/01/2021,16:30:13,948.286,269.151,4.17,-0.8,present ,13.08,90.3,
21/01/2021,16:40:13,948.288,269.238,4.17,-1.1,present ,12.95,91.5,
21/01/2021,16:50:13,948.288,269.222,4.17,-1.7,present ,12.91,91.5,
21/01/2021,17:00:13,948.287,269.184,4.17,-1.8,present ,12.88,92.1,
21/01/2021,17:10:14,948.279,268.876,4.17,-2.2,present ,12.88,92.1,
21/01/2021,17:20:14,948.279,268.886,4.17,-2.4,present ,12.85,92.1,
21/01/2021,17:30:14,948.279,268.886,4.17,-2.6,present ,12.85,92.1,
21/01/2021,17:40:13,948.279,268.861,4.17,-2.6,present ,12.84,91.8,
21/01/2021,17:50:13,948.279,268.886,4.17,-2.7,present ,12.85,92.1,
21/01/2021,18:00:13,948.279,268.867,4.17,-2.7,present ,12.81,92.4,
21/01/2021,18:10:13,948.279,268.855,4.17,-3,present ,12.81,92.4,
21/01/2021,18:20:13,948.279,268.867,4.17,-2.9,present ,12.81,92.4,
21/01/2021,18:30:13,948.279,268.86,4.17,-3,present ,12.78,92.4,
21/01/2021,18:40:13,948.278,268.847,4.17,-3.2,present ,12.78,92.7,
21/01/2021,18:50:13,948.278,268.847,4.19,-3.4,present ,12.78,92.7,
21/01/2021,19:00:13,948.278,268.848,4.19,-3.2,present ,12.78,92.4,
21/01/2021,19:10:13,948.278,268.833,4.16,-2.9,present ,12.78,92.7,
21/01/2021,19:20:13,948.278,268.829,4.15,-3,present ,12.75,93,
21/01/2021,19:30:13,948.278,268.837,4.17,-3.1,present ,12.75,93,
21/01/2021,19:40:13,948.278,268.847,4.17,-3.3,present ,12.75,93,
21/01/2021,19:50:14,948.278,268.847,4.17,-3.2,present ,12.75,93,
21/01/2021,20:00:14,948.279,268.86,4.17,-3.1,present ,12.75,93,
21/01/2021,20:10:14,948.279,268.858,4.17,-3,present ,12.71,92.7,
21/01/2021,20:20:14,948.279,268.867,4.17,-2.8,present ,12.74,92.7,
21/01/2021,20:30:13,948.279,268.867,4.17,-2.7,present ,12.71,93,
21/01/2021,20:40:13,948.279,268.871,4.17,-2.8,present ,12.71,93.3,
21/01/2021,20:50:13,948.279,268.875,4.17,-2.7,present ,12.71,93.3,
21/01/2021,21:00:13,948.278,268.829,4.17,-2.7,present ,12.71,93,
21/01/2021,21:10:13,948.279,268.886,4.17,-2.8,present ,12.71,93.3,
21/01/2021,21:20:13,948.279,268.873,4.17,-2.7,present ,12.71,93.3,
21/01/2021,21:30:13,948.279,268.886,4.17,-2.9,present ,12.71,93.3,
21/01/2021,21:40:13,948.279,268.867,4.17,-3.3,present ,12.68,93.3,
21/01/2021,21:50:13,948.279,268.864,4.17,-3.5,present ,12.67,93,
21/01/2021,22:00:13,948.279,268.854,4.17,-3.8,present ,12.68,93.3,
21/01/2021,22:10:13,948.278,268.835,4.17,-3.8,present ,12.68,93.6,
21/01/2021,22:20:13,948.278,268.835,4.17,-3.9,present ,12.68,93.3,
21/01/2021,22:30:14,948.278,268.828,4.17,-4.3,present ,12.68,93.6,
21/01/2021,22:40:14,948.277,268.808,4.17,-4.3,present ,12.68,93.3,
21/01/2021,22:50:13,948.276,268.777,4.17,-4.4,present ,12.68,93.6,
21/01/2021,23:00:13,948.276,268.77,4.17,-4.6,present ,12.64,93.3,
21/01/2021,23:10:14,948.276,268.772,4.16,-4.69,present ,12.64,93.6,
21/01/2021,23:20:13,948.276,268.75,4.17,-4.69,present ,12.64,93.3,
21/01/2021,23:30:13,948.276,268.75,4.17,-4.9,present ,12.64,93.6,
21/01/2021,23:40:13,948.274,268.691,4.17,-5.3,present ,12.64,93.6,
21/01/2021,23:50:13,948.275,268.709,4.17,-5.5,present ,12.64,93.3,
22/01/2021,0:00:13,948.275,268.727,4.17,-5.5,present ,12.61,93.6,
22/01/2021,0:10:13,948.275,268.73,4.17,-5.7,present ,12.61,93.6,
22/01/2021,0:20:13,948.275,268.712,4.17,-5.8,present ,12.64,93.3,
22/01/2021,0:30:13,948.275,268.73,4.17,-6,present ,12.61,93.6,
22/01/2021,0:40:13,948.276,268.769,4.17,-6.2,present ,12.61,93.9,
22/01/2021,0:50:13,948.277,268.781,4.17,-6.4,present ,12.61,93.3,
22/01/2021,1:00:13,948.277,268.777,4.17,-6.3,present ,12.58,93.9,
22/01/2021,1:10:14,948.277,268.8,4.17,-6.7,present ,12.61,93.9,
22/01/2021,1:20:14,948.278,268.828,4.17,-6.9,present ,12.58,93.9,
22/01/2021,1:30:14,948.278,268.828,4.17,-6.7,present ,12.58,93.9,
22/01/2021,1:40:13,948.278,268.832,4.17,-7,present ,12.57,93.6,
22/01/2021,1:50:13,948.278,268.841,4.16,-7.1,present ,12.58,93.9,
22/01/2021,2:00:13,948.276,268.774,4.16,-7.2,present ,12.57,93.6,
22/01/2021,2:10:13,948.278,268.847,4.16,-7.5,present ,12.57,93.6,
22/01/2021,2:20:13,948.279,268.863,4.16,-7.6,present ,12.57,93.6,
22/01/2021,2:30:13,948.281,268.955,4.16,-7.6,present ,12.54,93.9,
22/01/2021,2:40:13,948.373,272.579,4.16,-7.9,present ,12.54,93.6,
22/01/2021,2:50:13,948.375,272.636,4.16,-8.2,present ,12.54,93.6,
22/01/2021,3:00:13,948.374,272.621,4.16,-8.5,present ,12.57,93.6,
22/01/2021,3:10:13,948.374,272.617,4.17,-8.7,present ,12.54,93.6,
22/01/2021,3:20:13,948.373,272.593,4.17,-9,present ,12.54,94.2,
22/01/2021,3:30:13,948.371,272.5,4.17,-9,present ,12.54,94.2,
22/01/2021,3:40:13,948.368,272.402,4.17,-9.39,present ,12.51,94.2,
22/01/2021,3:50:14,948.365,272.281,4.17,-9.6,present ,12.5,93.9,
22/01/2021,4:00:14,948.362,272.13,4.17,-9.89,present ,12.54,93.9,
22/01/2021,4:10:14,948.343,271.386,4.17,-10,present ,12.51,94.2,
22/01/2021,4:20:13,948.328,270.802,4.16,-10.5,present ,12.5,93.9,
22/01/2021,4:30:13,948.295,269.511,4.16,-10.6,present ,12.51,94.2,
22/01/2021,4:40:13,948.289,269.252,4.16,-10.6,present ,12.51,94.2,
22/01/2021,4:50:13,948.272,268.614,4.16,-10.7,present ,12.51,94.2,
22/01/2021,5:00:13,948.26,268.138,4.16,-11.1,present ,12.51,94.2,
22/01/2021,5:10:13,948.224,266.714,4.16,-11.3,present ,12.47,94.2,
22/01/2021,5:20:13,948.202,265.859,4.16,-11.6,present ,12.51,94.5,
22/01/2021,5:30:13,948.176,264.804,4.16,-12,present ,12.47,93.9,
22/01/2021,5:40:13,948.15,263.799,4.16,-12,present ,12.5,93.9,
22/01/2021,5:50:13,948.13,263.002,4.16,-12.2,present ,12.47,94.5,
22/01/2021,6:00:13,948.123,262.734,4.16,-12.4,present ,12.47,94.5,
22/01/2021,6:10:13,948.105,262.033,4.16,-12.7,present ,12.47,94.5,
22/01/2021,6:20:14,948.072,260.729,4.16,-13,present ,12.47,94.5,
22/01/2021,6:30:14,948.063,260.39,4.18,-12.8,present ,12.47,94.5,
22/01/2021,6:40:14,948.047,259.756,4.18,-13.1,present ,12.44,94.5,
22/01/2021,6:50:14,948.03,259.071,4.16,-13.2,present ,12.44,94.5,
22/01/2021,7:00:13,947.995,257.695,4.16,-13.3,present ,12.47,94.5,
22/01/2021,7:10:13,947.966,256.556,4.16,-13.4,present ,12.47,94.2,
22/01/2021,7:20:13,947.936,255.39,4.16,-13.5,present ,12.44,94.5,
22/01/2021,7:30:13,947.922,254.839,4.16,-13.5,present ,12.47,94.2,
22/01/2021,7:40:13,947.904,254.101,4.16,-13.7,present ,12.43,93.9,
22/01/2021,7:50:13,947.896,253.807,4.16,-13.5,present ,12.47,94.5,
22/01/2021,8:00:13,947.885,253.371,4.16,-13.4,present ,12.47,94.2,
22/01/2021,8:10:13,947.883,253.3,4.16,-13.2,present ,12.51,94.2,
22/01/2021,8:20:13,947.879,253.126,4.16,-13.1,present ,12.54,93.9,
22/01/2021,8:30:13,947.874,252.929,4.16,-12.8,present ,12.67,92.4,
22/01/2021,8:40:13,947.869,252.731,4.16,-13,present ,12.8,91.2,
22/01/2021,8:50:13,947.861,252.402,4.16,-12.9,present ,12.7,91.8,
22/01/2021,9:00:14,947.784,249.375,4.16,-12.6,present ,12.7,92.1,
22/01/2021,9:10:14,947.779,249.196,4.16,-12.5,present ,12.77,91.8,
22/01/2021,9:20:13,947.773,248.968,4.16,-12.4,present ,12.84,91.2,
22/01/2021,9:30:14,947.767,248.73,4.16,-12.3,present ,13.98,82.5,
22/01/2021,9:40:13,947.759,248.417,4.16,-12.2,present ,14.01,82.5,
22/01/2021,9:50:13,947.75,248.041,4.17,-12.1,present ,13.3,87.3,
22/01/2021,10:00:13,947.743,247.774,4.18,-12,present ,12.97,89.7,
22/01/2021,10:10:13,947.715,246.669,4.18,-12,present ,13.24,87.9,
22/01/2021,10:20:13,947.712,246.542,4.16,-11.7,present ,13.98,82.5,
22/01/2021,10:30:13,947.711,246.526,4.14,-11.7,present ,13.07,89.1,
22/01/2021,10:40:13,947.709,246.445,4.16,-11.6,present ,13.14,89.1,
22/01/2021,10:50:13,947.708,246.398,4.16,-11.2,present ,13.98,82.5,
22/01/2021,11:00:13,947.707,246.367,4.16,-11.3,present ,13.98,82.5,
22/01/2021,11:10:13,947.707,246.36,4.16,-10.9,present ,13.98,82.5,
22/01/2021,11:20:13,947.707,246.367,4.16,-10.7,present ,14.01,82.2,
22/01/2021,11:30:13,947.707,246.341,4.16,-10.7,present ,13.98,82.5,
22/01/2021,11:40:14,947.707,246.347,4.16,-10.4,present ,13.51,85.8,
22/01/2021,11:50:14,947.707,246.348,4.16,-10.4,present ,13.51,86.1,
22/01/2021,12:00:13,947.706,246.328,4.16,-10.2,present ,13.5,85.5,
22/01/2021,12:10:14,947.706,246.328,4.16,-9.7,present ,13.51,86.1,
22/01/2021,12:20:13,947.707,246.343,4.16,-10,present ,13.51,86.1,
22/01/2021,12:30:13,947.707,246.345,4.17,-9.8,present ,13.51,85.8,
22/01/2021,12:40:13,947.707,246.347,4.17,-9.7,present ,13.54,85.5,
22/01/2021,12:50:13,947.707,246.35,4.17,-9.89,present ,13.51,86.1,
22/01/2021,13:00:13,947.707,246.367,4.17,-9.8,present ,13.54,86.1,
22/01/2021,13:10:13,947.707,246.348,4.17,-9.7,present ,13.51,85.8,
22/01/2021,13:20:13,947.707,246.352,4.17,-9.8,present ,13.51,85.8,
22/01/2021,13:30:13,947.707,246.367,4.17,-9.89,present ,13.51,85.8,
22/01/2021,13:40:13,947.707,246.367,4.18,-9.89,present ,13.5,85.5,
22/01/2021,13:50:13,947.707,246.365,4.18,-9.89,present ,13.51,86.1,
22/01/2021,14:00:13,947.707,246.367,4.17,-9.89,present ,13.51,86.1,
22/01/2021,14:10:14,947.707,246.367,4.15,-10.1,present ,13.51,85.8,
22/01/2021,14:20:14,947.707,246.35,4.16,-10,present ,13.5,85.5,
22/01/2021,14:30:14,947.707,246.347,4.16,-9.89,present ,13.54,86.1,
22/01/2021,14:40:13,947.707,246.345,4.17,-9.89,present ,13.51,85.8,
22/01/2021,14:50:13,947.707,246.347,4.16,-9.89,present ,13.51,85.8,
22/01/2021,15:00:13,947.707,246.347,4.17,-10,present ,13.51,85.8,
22/01/2021,15:10:13,947.707,246.347,4.17,-9.8,present ,13.51,85.8,
22/01/2021,15:20:13,947.706,246.328,4.16,-9.89,present ,13.54,85.5,
22/01/2021,15:30:13,947.706,246.328,4.16,-10.3,present ,13.51,86.1,
22/01/2021,15:40:13,947.706,246.325,4.16,-10.5,present ,13.51,86.1,
22/01/2021,15:50:13,947.705,246.269,4.16,-10.6,present ,13.54,85.8,
22/01/2021,16:00:13,947.704,246.23,4.16,-10.8,present ,13.5,85.5,
22/01/2021,16:10:13,947.703,246.197,4.16,-10.8,present ,13.51,85.8,
22/01/2021,16:20:13,947.7,246.074,4.16,-11,present ,13.54,85.8,
22/01/2021,16:30:13,947.678,245.234,4.16,-11.4,present ,13.24,87.9,
22/01/2021,16:40:13,947.673,245,4.16,-12,present ,12.94,90.3,
22/01/2021,16:50:14,947.663,244.628,4.16,-12.2,present ,12.84,90.9,
22/01/2021,17:00:14,947.656,244.355,4.16,-12.4,present ,12.81,91.5,
22/01/2021,17:10:14,947.643,243.828,4.16,-12.6,present ,12.77,91.2,
22/01/2021,17:20:13,947.627,243.203,4.16,-12.7,present ,12.74,91.8,
22/01/2021,17:30:13,947.613,242.636,4.16,-13,present ,12.74,92.1,
22/01/2021,17:40:13,947.594,241.915,4.16,-13.1,present ,12.74,92.1,
22/01/2021,17:50:13,947.58,241.371,4.16,-13.3,present ,12.7,91.8,
22/01/2021,18:00:13,947.57,240.976,4.16,-13.5,present ,12.7,92.1,
22/01/2021,18:10:13,947.56,240.585,4.16,-13.6,present ,12.7,92.1,
22/01/2021,18:20:13,947.551,240.222,4.16,-13.8,present ,12.7,91.8,
22/01/2021,18:30:13,947.543,239.902,4.16,-14,present ,12.67,92.4,
22/01/2021,18:40:13,947.531,239.432,4.16,-14,present ,12.67,92.4,
22/01/2021,18:50:13,947.518,238.925,4.18,-13.9,present ,12.67,92.4,
22/01/2021,19:00:13,947.506,238.437,4.18,-14.2,present ,12.67,92.4,
22/01/2021,19:10:13,947.491,237.848,4.18,-14.2,present ,12.67,92.4,
22/01/2021,19:20:14,947.475,237.207,4.18,-14.2,present ,12.64,92.7,
22/01/2021,19:30:14,947.464,236.777,4.18,-14.4,present ,12.64,92.7,
22/01/2021,19:40:14,947.457,236.523,4.18,-14.5,present ,12.64,92.7,
22/01/2021,19:50:14,947.448,236.175,4.18,-14.9,present ,12.64,92.7,
